message,intention,equipe
Please inform me how to get a new card as mine is about to expire.,card_about_to_expire,carte
"My card expires soon, will you send me one automatically?",card_about_to_expire,carte
want a new card what are the fees,card_about_to_expire,carte
My card's expiration date is close.,card_about_to_expire,carte
What will happen after my card expires?,card_about_to_expire,carte
Can I get a new card in China?,card_about_to_expire,carte
My card is expiring so how fast can I get a new one and how much will it be?,card_about_to_expire,carte
"I need a new card, my old card is expiring.",card_about_to_expire,carte
How do I replace my card before it expires?,card_about_to_expire,carte
"If I order a new card, how much will it be and how long will it take me to get it?",card_about_to_expire,carte
How can I get a card sent to China?,card_about_to_expire,carte
What should I do once my card expires?,card_about_to_expire,carte
How do I order a new card if my current one is about to expire?,card_about_to_expire,carte
Do I need to order a new card before it expires?,card_about_to_expire,carte
Does it cost anything to get a new card? Mine's about to expire and I'd also like to know how long it takes to get the new one.,card_about_to_expire,carte
"My bank card has expired, how can I get a new physical card?",card_about_to_expire,carte
how to get a new card in china,card_about_to_expire,carte
"If my card expires next month, will I need to order a new one?",card_about_to_expire,carte
Do I need to re-apply to order a new card when my old one's about to expire?,card_about_to_expire,carte
I need to renew a card that's about to expire,card_about_to_expire,carte
"If my card is going to expire this month, do I need to order a new one?",card_about_to_expire,carte
Can I order a new card?  Mine is about to expire.,card_about_to_expire,carte
Can I keep using my card after it expires?,card_about_to_expire,carte
My card is almost going to expire.,card_about_to_expire,carte
I'm in China and really need a new card.,card_about_to_expire,carte
Does it cost anything and how long would it take to get a card if I need a new one? My card is about to expire.,card_about_to_expire,carte
Will you send me a new card in China?,card_about_to_expire,carte
What do I do about my expired card?,card_about_to_expire,carte
What happens when my card expires?,card_about_to_expire,carte
My card expires soon,card_about_to_expire,carte
My card is almost expired.  How fast will I get a new one and what is the cost?,card_about_to_expire,carte
What is the process to get a new card when your old one expires?,card_about_to_expire,carte
What do I do when I get close to the expiration date of my card?,card_about_to_expire,carte
Can you give me info about what to do when my card expires?,card_about_to_expire,carte
"My card has an expiration date, will you send a new one automatically?",card_about_to_expire,carte
Can I get a new card even though I am in China?,card_about_to_expire,carte
"My card is expiring, how do I get a new one?",card_about_to_expire,carte
Can I use google pay to top up?,apple_pay_or_google_pay,carte
why top up is not working even if I got my American Express in Apple Bay?,apple_pay_or_google_pay,carte
Can I deposit money using Apple Pay?,apple_pay_or_google_pay,carte
I do I top up from my Apple Watch?,apple_pay_or_google_pay,carte
"I need to top up, can I use google pay?",apple_pay_or_google_pay,carte
How do I go about topping up with Google Pay?,apple_pay_or_google_pay,carte
Google play top up help?,apple_pay_or_google_pay,carte
Is top-up possible with Apple Pay?,apple_pay_or_google_pay,carte
What do I do if my Google pay top up isn't working?,apple_pay_or_google_pay,carte
"I got my American Express in Apple Pay, why is top up not working in my country?",apple_pay_or_google_pay,carte
Can I add funds directly from my Apple Watch?,apple_pay_or_google_pay,carte
"I am having a slight problem with my American express in apple play, can you help me fix the problem with top up?",apple_pay_or_google_pay,carte
How do you Top Up on the apple watch?,apple_pay_or_google_pay,carte
"I want to top up from my Apple Watch, can I?",apple_pay_or_google_pay,carte
"My American express works with my apple pay, why is top up not working?",apple_pay_or_google_pay,carte
Can I top up using my apple watch?,apple_pay_or_google_pay,carte
Why is top up not working for my apple pay app,apple_pay_or_google_pay,carte
Can I use Apple Pay to top-up?,apple_pay_or_google_pay,carte
Why doesn't my Google pay top up work?,apple_pay_or_google_pay,carte
How can I set up Google Pay on my device?,apple_pay_or_google_pay,carte
Does Google Pay offer a top up option?,apple_pay_or_google_pay,carte
"I got my American Express in Apple Pay, why is top up not working on my device?",apple_pay_or_google_pay,carte
is apple pay a top up service?,apple_pay_or_google_pay,carte
I want to top up my account. Can I do it with Google Pay?,apple_pay_or_google_pay,carte
My google top-up pay is not going through,apple_pay_or_google_pay,carte
need help with google pay top up,apple_pay_or_google_pay,carte
Are top-ups allowed using Apple Pay?,apple_pay_or_google_pay,carte
Top up is not working even though I have my AMEX in apple pay.,apple_pay_or_google_pay,carte
where do I top up my google pay?,apple_pay_or_google_pay,carte
"Using Google Pay, can I top up?",apple_pay_or_google_pay,carte
Why is top up not working if I use my American express with my apple pay?,apple_pay_or_google_pay,carte
Unable to use my American Express with Apple Pay to top up my account,apple_pay_or_google_pay,carte
I can't use top up on Google Pay.,apple_pay_or_google_pay,carte
"I have received my American express in apple play, looks like top up has an issue, please help?",apple_pay_or_google_pay,carte
Am I able to Top Up with Apply Pay?,apple_pay_or_google_pay,carte
I want to top up with my Apple Watch.,apple_pay_or_google_pay,carte
Could google pay and top up be together?,apple_pay_or_google_pay,carte
I can't get google pay to work right.,apple_pay_or_google_pay,carte
Does google play offer the service to Top up?,apple_pay_or_google_pay,carte
I cannot get my google pay to work.,apple_pay_or_google_pay,carte
Is there a way to top up using my Apple Watch?,apple_pay_or_google_pay,carte
can I top up an apple pay?,apple_pay_or_google_pay,carte
Can you explain why my Google Pay Top isn't working?,apple_pay_or_google_pay,carte
Am I able to do top-ups with Google Pay?,apple_pay_or_google_pay,carte
What are the steps needed to top up with Apple Pay?,apple_pay_or_google_pay,carte
"i received my American Express in Apple pay, is there a reason why top up is not working?",apple_pay_or_google_pay,carte
Will be Apple Watch be able to let me top up?,apple_pay_or_google_pay,carte
What services can I use to top up?,apple_pay_or_google_pay,carte
Can I use my Apple watch to fill my gas tank?,apple_pay_or_google_pay,carte
Why isn't my Google Pay top up working for me? Did I do something wrong?,apple_pay_or_google_pay,carte
"top up google pay, is it possible?",apple_pay_or_google_pay,carte
how do i setup my apple pay,apple_pay_or_google_pay,carte
top up for my american express card is not working,apple_pay_or_google_pay,carte
My Google pay top up isn't working. Help.,apple_pay_or_google_pay,carte
How can I get my Google pay top up to work?,apple_pay_or_google_pay,carte
Google pay top up not working.,apple_pay_or_google_pay,carte
"i have been trying to add money with apple pay but it wont work, why?",apple_pay_or_google_pay,carte
Google Pay isn't working. What is wrong?,apple_pay_or_google_pay,carte
Can I pay for my gas using my Apple watch?,apple_pay_or_google_pay,carte
"Can Google Pay be used for top up, please help?",apple_pay_or_google_pay,carte
How can I top up with Apple Pay?,apple_pay_or_google_pay,carte
How can I prove I am me?,verify_my_identity,compte
I need to verify my identity. How do I do that?,verify_my_identity,compte
How do I verify my identity online,verify_my_identity,compte
How do I prove I am who I am?,verify_my_identity,compte
Show me how to verify my identity?,verify_my_identity,compte
